Geneid,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1
b2346,7.449985366,8.281180587,8.238318074,8.181712701,8.251455072,8.301090146,8.411237383,7.534227702,7.444525445,7.498683585,7.454000284,7.493329988
b2347,5.42593171,4.178939379,4.282098907,4.150141353,3.769481319,3.817960396,3.797056287,5.594015529,5.645444211,5.512459091,5.398060639,5.539990875
b2349,3.59202164,3.688054317,3.664162442,3.534725253,3.395739717,3.893509496,3.90368895,3.591320384,3.524350152,3.278428854,3.615296567,3.444909659
b2350,6.440881273,6.350387484,6.093106403,6.115517772,6.236333542,6.287746261,6.195199715,6.358469591,6.290789428,6.211594003,6.412325189,6.293899898
b2351,6.626289709,6.455865653,6.42498226,6.314050532,6.213308657,6.853028003,6.829289167,6.391154811,6.372693809,6.391986852,6.477250937,6.541440847
b2352,2.847726586,2.220516909,1.888411696,1.636104045,1.68389523,2.101967778,2.445582901,2.627362148,2.484908521,2.683107738,2.451849751,2.616612772
b2354,4.042178819,3.894802832,4.114695283,4.062398379,4.08366705,3.819699494,4.050099317,3.846089622,3.762783682,3.496172521,4.15639847,3.845209843
b2355,0.21702399,1.195025313,1.857652086,1.487276597,1.069874176,0.443211995,1.292447666,0.971473171,1.186337308,1.198210157,0.735717817,1.106159767
b2356,0.38433438,0.759411292,1.040830438,1.012541029,0.756188817,0.42021668,0.749655193,1.325194699,1.321549524,0.0,0.700845274,0.389191098
b2357,0.226760237,0.25476837,0.668652041,0.24987481,0.253494624,0.81075489,0.815455847,0.0,0.223051271,0.226094504,0.607019551,0.229782675
b2358,0.542649591,0.33238809,0.337581508,0.326164544,0.599666912,0.590547665,0.327490922,0.293062007,0.0,0.0,0.553676433,0.0
b2359,2.906641241,3.110692932,2.728546734,2.560595331,3.308309464,2.78932389,2.209945046,2.419608391,2.694208554,2.492419204,3.023842555,3.093252518
b2360,2.726119908,2.199273893,2.064803601,2.583120361,2.229019107,2.342639187,2.251348841,2.301286088,2.141063719,2.426892276,2.12031877,2.627548163
b2361,0.556479715,0.617405457,0.446061467,0.231817823,0.437371183,0.231170294,0.433186049,0.207608625,0.387632787,0.0,0.215034825,0.213072608
b2362,1.111353761,1.212190812,0.619167174,1.022528292,1.362697308,0.330087309,1.025854272,1.100846264,0.542009224,1.511408864,1.13019613,1.527843521
b2363,0.632882838,0.700331558,0.966241286,0.939384742,0.69730372,1.500736779,2.026070375,0.859835651,0.623810522,0.349882613,0.645367404,1.419970847
b4545,0.0,0.746793698,0.756974001,0.734547474,0.743612127,0.0,0.737161713,0.0,0.66628145,0.0,0.0,0.0
b4501,6.672671876,6.303911866,6.192084032,6.017953226,5.828355671,6.16134299,5.751242283,6.237054853,6.223134237,6.380461052,6.433864338,6.801583493
b2364,4.119534569,3.739779997,3.671802735,3.733446185,3.629672533,3.604891024,3.504306743,3.976372245,4.018699254,3.89797387,3.994470814,4.085695951
b2365,2.737061788,2.402525939,2.706138488,2.721765887,2.678286073,2.733273441,2.458852123,2.240934702,2.526804686,2.431294618,2.164620967,2.754636171
b2366,4.007899493,4.501662692,4.575202237,4.539596985,4.888429349,4.779955641,4.808796589,3.877331189,3.877798484,3.94561325,4.046321714,3.986887678
b2367,1.104084673,1.082840894,1.052825214,0.685472852,1.238323345,1.495270966,1.027642052,1.018694119,1.229244021,1.101635311,1.297590645,1.222063135
b2368,1.597725491,1.104272701,1.547072789,1.193258593,1.605118228,1.62505763,0.646608969,1.362251518,1.276233589,1.107297356,1.47490348,1.54053871
b2369,7.226653314,7.653810374,7.604476441,7.48936128,8.115241718,8.108330042,8.100838841,6.944496398,6.94163686,6.798824507,7.071134577,7.02504038
b2370,4.43020211,4.880870366,4.633414428,4.5864018,4.510978866,5.163780244,5.013089498,4.218903785,4.198757801,4.109693052,4.332038398,4.189081874
b2371,2.798033372,2.197652869,2.26902374,2.120657708,2.268039489,2.36545143,2.204861153,2.719045223,2.648934567,2.809273132,2.700023735,2.65420749
b2372,1.609071614,1.643664957,1.225440948,0.75990666,0.681417987,0.990991116,1.374107633,1.464146218,1.712419284,1.64750903,1.937884195,2.026786572
b2373,1.579288993,1.752323502,1.64318984,1.682124515,1.884666988,1.775074212,1.805879896,1.333456625,1.698706126,1.451107777,2.001588604,1.896390412
b2374,1.858590431,1.422947116,1.262877555,1.558491813,1.67996964,1.627034647,2.081378256,1.613319602,1.917867277,2.031442497,2.08500864,2.026556199
b2375,1.81431825,1.6343807,1.579405043,1.808203398,1.629039163,1.678534051,1.618184915,1.853441073,1.683579572,1.040121085,1.783591637,1.526731802
b2376,1.15122872,0.0,0.0,0.747007123,0.756188817,1.427950755,0.749655193,1.325194699,0.378366031,0.383263793,1.52424957,0.695386128
b2377,6.114831203,6.645980255,6.737266832,6.587174292,6.929681474,6.582851901,6.570340695,6.405939192,6.265886131,6.42080312,6.436339304,6.330679582
b2378,4.862138137,4.854200978,4.803987387,4.648905522,4.872242199,4.804949715,5.033527544,4.773502896,4.762886853,4.768821676,4.811682485,4.778581192
b4680,1.739980716,5.095783229,4.737232664,4.263128544,4.844645181,5.11686966,4.690081037,3.509582138,2.484908521,2.502271457,3.034348492,3.546367478
b2379,6.499638541,6.233272548,6.11497706,6.071619931,6.416464964,6.271004756,6.27754706,6.389644185,6.395141412,6.406813032,6.505666841,6.578503633
b2380,4.068538895,4.219056341,4.148061446,4.377870701,4.499230535,4.539725325,4.293299006,3.902076612,3.974535011,4.055672672,4.092796882,4.222415834
b2381,5.628987614,5.954335075,5.832553517,5.787994744,5.897325141,5.842350196,5.830545128,5.42085647,5.617116915,5.556069795,5.474114943,5.479134407
b2382,4.81761978,4.968495225,4.80657909,4.928681717,4.87083677,4.990116107,4.914186375,4.694607136,4.741745591,4.719827355,4.550490975,4.781171187
b2383,2.061055969,2.049949277,2.095556178,2.129359629,2.207588696,2.244558634,1.991379958,2.168748733,1.970100545,2.180457617,2.063989653,1.876097619
b2384,1.941420033,2.046705793,1.999659343,1.958192257,2.072499146,1.388644773,1.929138002,2.125302758,2.039005798,2.082828828,1.500481338,1.724841134
b2385,2.036738767,1.596845685,1.481073072,1.534192677,1.750175737,1.654586925,1.403336533,1.966498151,2.070667421,2.138375216,2.063198419,1.782254642
b2386,2.429770114,1.967571149,1.705118082,1.858052911,1.716201065,1.824754141,1.80174708,2.599640949,2.578645466,2.547257406,2.421465435,2.446612626
b2387,2.427612652,0.908522863,1.130925764,1.281722688,1.113114425,0.892335551,1.44644514,2.543294236,3.060031509,2.423882345,2.588596209,2.512111154
b2388,6.746904201,7.474613455,7.320242316,7.322933785,7.440033878,7.272461399,7.290496418,6.896396971,6.977308059,7.02160943,7.065596651,6.992551218
b2389,4.440346257,4.01219073,4.147037432,4.036934369,3.93515914,3.90281518,4.113354431,4.743449985,4.645727352,4.567812339,4.482531948,4.428515087
b2390,5.810874273,7.835842756,8.114149405,7.845531382,7.497470322,7.527536577,7.668472814,6.157941814,6.236712325,6.043919842,5.804840616,5.837770333
b2392,6.814021576,6.509817871,6.660879778,6.549974732,6.45357302,6.403988625,6.301343445,7.151143487,7.172095075,7.257750863,7.156796148,7.029153177
b2393,6.774561223,9.229368166,9.264480061,9.318728173,8.753056155,8.77881529,8.673816481,6.694819256,6.842873458,6.789270419,6.684852399,6.755731619
b2394,5.43678714,7.370669247,7.314725658,7.375124088,6.853608225,6.963017484,6.921511758,5.450019054,5.446549137,5.351959725,5.385129064,5.357795717
b2395,4.545445487,4.47923482,4.382401772,4.214687209,4.38442199,4.334572243,4.546595549,4.400132195,4.404682481,4.45286442,4.49055287,4.407027114
b2398,7.315108397,6.938469651,7.017713163,7.011948059,6.690011749,6.513300276,6.327577862,7.073640638,7.059853503,6.883748902,7.135473027,7.244298018
b2399,6.413645749,6.053990728,6.083955165,5.936888453,6.056748719,5.993007998,5.844662387,6.042759907,6.177751765,6.029529851,6.338850306,6.227662603
b2400,7.96134093,8.599723909,8.501327294,8.499343619,8.707607386,8.928735586,8.97660837,7.774367809,7.791345904,7.817303199,7.891088567,7.864268082
b2405,5.072673202,4.878324835,4.826336462,4.698313964,4.907324706,4.891539129,4.662856649,5.193493713,4.989482237,5.026830648,5.118732984,4.928575626
b2406,3.559627075,3.89906209,3.564974834,3.870627919,3.617184674,3.775635888,3.793556988,3.474612222,3.443122258,3.563608478,3.489442803,3.626982458
b2407,1.936806586,1.615155723,2.131820845,1.298126439,1.376375729,1.35984781,1.544346086,2.228744622,2.02727864,2.358593447,1.800673693,2.461787803
b2408,3.884257175,3.882380885,3.905759292,4.15084452,3.862756861,3.897920647,3.635909312,3.939323952,3.913074696,3.813950419,3.7694207,3.93547567
b2409,3.834844037,3.94850111,3.808682887,3.89083207,3.778108575,3.664257297,3.945236012,3.711914281,3.550132285,3.72581239,3.791729858,3.547789874
b2410,5.753888596,5.908048445,5.759397366,5.743239751,5.515219007,5.805527971,5.74713497,5.723316014,5.898581333,5.658668084,5.739968622,5.936124099
b4546,3.603659828,3.345926182,4.391590711,4.107873125,3.56735914,4.207230467,3.963341616,3.946862058,3.941185278,3.960931892,3.924902383,3.528181961
b2411,5.479942212,5.775539913,5.894452353,5.741853337,5.760284952,5.704650708,5.733173401,5.605825347,5.624098923,5.778899281,5.764108815,5.644064077
b2412,8.524766087,8.469883906,8.460979081,8.526273004,8.495523437,8.304438018,8.334176536,8.467253806,8.44219585,8.419458982,8.373889633,8.401309948
b2413,6.465107481,6.74511781,6.716659761,6.424327276,6.703157284,6.734007376,6.808145041,6.396123359,6.403143357,6.399730697,6.347363029,6.432185973
b2414,11.1922436,12.25411084,12.21638328,12.22167075,12.34279307,12.45869259,12.54206435,10.68293473,10.76442826,10.63602238,11.13987462,11.16733859
b2415,10.63541627,11.22327077,11.1005802,11.08607189,10.69393426,11.00886786,10.9734531,10.63288161,10.69260914,10.63468099,10.54278047,10.53791195
b2416,9.855409912,9.980868201,9.942857072,9.97662157,9.69825144,9.810999367,9.863365599,9.916717345,9.908712745,9.937402676,9.741784611,9.811915046
b2417,11.04252034,10.64120627,10.72580396,10.65803553,10.45299766,10.3674908,10.43866612,11.18779866,11.1701942,11.15591683,11.10103479,11.03785886
b2418,5.69013045,5.732799069,5.565515573,5.55900292,6.036013655,6.031358548,5.96772897,5.668124267,5.576662093,5.663360816,5.735362392,5.527959084
b2419,5.610422447,5.78265658,5.766599717,5.83071798,5.138759332,4.970910496,4.911078707,5.823499212,5.82878318,5.651640338,5.548543199,5.484090321
b2420,4.950362068,4.514304245,4.664116184,4.509558127,4.422237899,4.259785527,4.449782122,4.904394414,4.78526265,4.967163088,4.654844501,4.93788193
b2421,6.571915988,7.745819987,7.821312586,7.739914979,7.776896897,7.735567554,7.607655791,6.364245018,6.428331476,6.398131541,6.930167675,6.818809595
b2422,8.131628984,9.353830805,9.352897826,9.390705116,9.466702829,9.504668537,9.539669591,7.445141085,7.480490391,7.42456686,8.054386402,8.209098724
b2423,7.505546289,8.850403948,8.876096536,8.77879733,8.870239119,8.75072946,8.812102114,7.124342246,7.116351201,6.969771061,7.635536751,7.653191876
b2424,7.316508374,8.550966142,8.548361099,8.493847955,8.700044028,8.586752199,8.672897428,6.714801975,6.82951238,6.709019325,7.440699674,7.327860068
b2425,8.614774874,9.664516411,9.557142445,9.657593127,9.95509135,9.968471531,10.05555222,7.687954788,7.726943092,7.567539423,8.635169209,8.596752658
b2426,7.766138982,7.75323124,7.981167553,7.889616683,7.99932935,7.43688936,7.345074563,7.604479762,7.525035586,7.477297933,7.619274427,7.674581655
b2427,3.382209508,3.191300608,3.315738393,3.587237796,3.28613097,3.124753524,3.002529363,3.566720891,3.345371282,3.174154803,3.580769881,3.359490425
b2428,4.250481874,4.232631866,4.189345652,4.251977817,4.32773276,3.753256352,4.072897725,4.224764093,4.233243413,3.946602366,4.419506282,4.405943867
b2429,3.814171362,3.577250661,3.567376082,3.395729983,3.351663093,3.495945086,3.124413805,3.377164073,3.747289521,3.366236889,3.778189392,3.777674289
b2430,3.620355787,3.627086721,3.615459757,3.529093055,3.558708835,3.64541003,3.647178776,3.548384992,3.677645655,3.689942316,3.830666378,3.824126906
b2431,6.982314341,7.21276411,7.238693785,7.311819758,7.471153116,7.469866979,7.56591559,7.02247395,6.995807879,6.93439809,7.08780192,7.094877686
b2432,6.334795433,6.257809951,6.26364603,6.233957299,5.963685855,5.937142093,5.88947884,6.333598777,6.355718617,6.309201924,6.405407235,6.336773976
b2433,4.969490321,5.6763866,5.488159266,5.47492246,5.286661604,5.314010772,5.27879284,5.266528558,5.39280021,5.574636733,5.393918934,5.175363387
b2434,6.117471869,6.580577395,6.706635787,6.470433403,6.616092842,6.41887643,6.519179609,6.588100714,6.50085996,6.524832272,6.497488456,6.423981154
b2435,5.870935094,6.335959458,6.302635475,6.272095465,6.457596806,6.54138347,6.665576248,5.716641611,5.681567084,5.667071583,5.711246737,5.83524464
b2436,4.776033604,5.359255573,5.349700512,5.39515975,5.328987622,5.581023395,5.770781755,4.810332039,4.711328432,4.716357783,4.749207845,4.709563354
b2437,4.018099506,4.287031179,4.522792372,4.674405408,4.519964954,4.253971163,4.510264408,4.109317748,3.943307293,3.799148198,4.036513601,3.683692672
b2438,4.404623392,4.802564415,4.614428415,4.983752024,4.953588069,4.864306662,4.99008885,4.279041643,4.468924759,4.293311138,4.494107808,4.48051173
b2439,4.08377832,4.90552538,4.483656588,4.983442212,5.087109136,4.800426123,4.606768771,4.209770206,4.361933322,4.143190584,4.190821022,4.156573234
b2440,4.292483842,5.066725384,4.985248226,5.104999714,5.200222177,5.028272686,5.102487124,4.231366982,4.30258931,4.39576142,4.304473073,4.501770273
b2441,3.262780205,4.640197962,4.449978467,4.573945823,4.514212725,4.618866205,4.421945264,3.272801545,3.547805242,3.782834244,3.7933313,3.733251373
b2442,5.475228057,5.798141349,5.650891441,5.737121215,5.904656934,5.824117202,5.852421923,5.338413148,5.342263222,5.21420536,5.48194356,5.394777508
b2443,4.842475451,4.734122413,4.867128763,4.790887245,4.63490344,4.831559684,4.610862637,4.57196936,4.426102013,4.310157744,4.685811002,4.773923953
b2444,2.029401855,2.5017512,2.419539472,1.537330854,2.032876642,1.870086865,1.878021312,2.237694294,2.425914807,2.249558817,2.280815755,2.551863042
b2445,1.902988756,1.353083279,1.212994129,2.186330662,1.838682882,1.819296766,1.33855264,1.888638405,1.482506007,2.472999385,2.172698872,2.234451178
b2446,3.57412674,3.37853185,3.432715409,3.218100366,3.433619609,3.282157217,3.223941808,3.480895468,3.282865319,3.442094508,3.366582074,3.491558653
b2447,3.487003765,3.300481181,3.323021275,3.428995842,3.144654065,2.86481188,3.347888232,3.394321896,3.268830353,3.086360156,3.572660769,3.449937893
b2448,3.137671297,2.335377519,2.679096785,2.448226924,2.70797888,2.377703287,2.748787657,3.083342088,3.114919033,3.272769314,2.841010537,3.041804473
b2449,5.986055167,5.72293559,5.509587541,5.686362662,5.674771837,5.146994171,5.37281737,5.986126119,5.843969559,6.164594493,5.945251781,5.851992966
b2450,5.585388269,5.742127032,5.753940668,5.77748799,5.847534292,5.867319566,5.724969565,5.584801859,5.585012397,5.63307276,5.692712725,5.713985495
b2451,2.506046889,2.47571056,2.066019462,2.341116628,2.110529882,2.067138224,2.22761408,2.411803955,2.601595988,2.42402988,2.302903294,2.492201023
b2452,2.857672147,2.524326125,2.602693646,2.781200847,2.478233193,2.286576801,2.75439029,3.102070213,2.821851794,2.984241803,2.941623617,2.805348528
b2453,1.82906295,1.665789249,1.789359,1.969142086,1.660392951,1.567485936,1.412608606,1.951726423,2.023370926,1.705840993,1.7645095,1.78491953
b2454,1.772223845,1.020075713,1.032835459,1.643799611,1.308495006,1.533791954,1.795587648,1.578199374,1.621295118,1.768983829,2.069282681,2.058455722
b2455,2.042787679,1.815387233,2.180702615,2.000074484,1.864435433,1.996799751,1.798278635,2.048741777,1.845484871,1.513159005,2.247948262,1.926061405
b2456,2.64747358,2.317187808,1.75038775,2.554671259,2.573459722,2.190437267,2.390804588,2.562172807,2.557131345,2.709422804,2.534850813,2.73082953
b2457,5.109714932,4.510192542,4.72675407,4.417981615,4.373547384,4.456159994,4.358257697,5.017001208,4.779359168,5.031579428,5.213757897,5.188457184
b2458,3.992015242,3.442394602,3.652411004,3.6863194,3.422711357,3.507068284,3.191640194,3.69283265,3.749661913,3.760450255,3.831852879,3.893958324
b2459,2.735230319,2.228453905,2.842147088,2.641353335,1.940491024,2.525826508,2.134779379,2.848487573,2.758013647,2.637581108,3.053130198,3.04062161
b2460,3.454347906,3.038812622,3.060850214,3.104424423,2.880900924,3.100565078,2.728104026,3.178047606,3.477567775,3.496796716,3.532811046,3.391796019
b2461,3.289266621,3.400624831,2.942632414,2.776188801,2.795522142,2.8129378,2.460925346,3.297299578,3.042965034,3.232412392,3.396488199,3.524211369
b2462,3.048178328,2.545283075,2.337257549,2.716291233,2.538750639,2.204995028,1.815047801,3.07395514,3.190391532,2.523332362,2.940915787,2.87952276
b2463,8.624707243,8.710174715,8.737344821,8.810034723,8.872681668,8.675681164,8.501620705,8.623518213,8.693810886,8.639986729,8.786638721,8.739416563
b2464,8.992739704,7.94662157,7.732315867,8.016169012,7.577204692,7.471197371,7.351874728,9.060050179,9.177955611,9.11191127,8.988132294,8.987020613
b2465,8.66124405,7.523990736,7.452655701,7.659823453,7.267850933,7.176563378,7.102758406,8.721939804,8.856459257,8.874694805,8.770783255,8.791301932
b2466,4.015394584,5.863829671,5.828223753,5.836126156,5.494467476,5.686655092,5.796539687,4.134128573,4.439021216,4.032528983,3.912152272,4.309517032
b2467,5.445075585,6.056657004,6.127385422,6.16701418,6.538362153,6.591406087,6.547861569,5.101469534,4.988641429,5.157918743,5.293205129,5.245882602
b2468,3.37312311,3.781098935,3.747436888,3.716982912,3.573032251,3.906748291,3.823237247,2.971242962,3.048442284,3.212745765,3.319046228,3.228653561
b2469,4.532319917,4.893423009,4.789259712,4.714733563,5.001093098,5.083993302,5.051945781,4.00003368,4.160566819,4.271833391,4.469862281,4.44300773
b2470,3.140624969,4.107806241,4.184446094,4.053204665,4.11570585,4.130347722,4.26367285,3.145167938,3.319524473,3.251331713,3.089414761,3.053207167
b4606,3.236508737,1.374866632,2.551908062,3.373041823,2.059876104,2.039412984,1.360195206,4.13935192,2.361260138,3.43270721,3.94350017,3.930198835
b2471,6.180052283,6.374140674,6.133698097,6.090090145,6.260062684,6.134913453,5.842136337,5.847310235,5.864491841,5.952553433,6.142223366,5.977386139
b2472,6.493550394,6.264121352,6.351151403,6.193701952,6.135263421,6.186119017,6.254725113,6.384107952,6.275263881,6.43789777,6.516039959,6.396923124
b4547,6.672671876,6.396422726,6.500452109,6.156260254,6.060812669,5.971574611,5.938964679,6.750634984,6.809610513,6.846337543,6.986632981,6.812539954
b2473,5.50702958,5.817476001,5.835082358,5.75926703,5.734319923,5.751408786,5.807873272,5.762037853,5.588698104,5.654809107,5.533483521,5.546231153
b2474,4.905028292,5.08170974,5.091820715,4.969009737,4.993043669,5.175331995,5.165463299,4.98328374,4.986774729,4.912620629,4.996014307,4.869587921
b2475,6.93319966,6.872684557,6.84339719,6.854655205,7.049984051,7.009970985,7.117817169,6.910280385,7.035410009,6.838403188,6.982692427,6.984439996
b2476,8.442595634,8.966327775,9.068422959,9.056597953,9.232679635,9.392403702,9.451856523,8.492751744,8.448911366,8.386219421,8.43769273,8.397621195
b2477,7.895075826,8.181925143,8.240919092,8.162958745,8.233842387,8.348569026,8.465221044,8.048282825,8.031692691,8.111471124,7.990681088,8.013397869
b2478,9.40896838,9.554869349,9.481482703,9.427115189,9.551367772,9.656691489,9.709851898,9.411577007,9.389400927,9.370015631,9.471005286,9.455197066
b2479,7.736865515,7.249522831,7.247274382,7.227113472,7.470838257,7.357825152,7.236755867,7.591703581,7.588914597,7.534367658,7.57476525,7.534152374
b2480,9.096633846,8.467574936,8.309329468,8.308322072,8.612627327,8.58348303,8.669855605,8.866286213,8.851473398,8.823982186,8.996657283,8.956868911
b2481,0.627900258,0.694934913,0.704567544,0.813388158,1.054512502,0.539061068,0.542471792,0.48898824,0.61888512,0.183830938,0.188609971,0.635222287
b2482,1.986507817,2.342664496,2.293617275,2.421721744,2.295399522,2.0825607,2.282618496,1.956641683,2.08352144,2.141083755,2.314924655,2.104940839
b2483,0.697868927,0.488928701,0.387201505,0.758036037,0.486666146,0.988720885,0.842792665,0.766700311,0.432119531,0.34001708,0.348393969,0.345352725
b2484,1.078367889,1.374866632,0.960360406,0.981901681,1.040192231,1.278445882,1.121280267,0.986369429,0.896948249,0.765420309,0.925311505,1.167600084
