"","loadings.PC1","loadings.PC2","loadings.PC3","loadings.PC4","loadings.PC5","loadings.PC6","loadings.PC7","loadings.PC8","loadings.PC9","loadings.PC10","loadings.PC11","loadings.PC12"
"b1333",-0.0129248545609227,-0.00759202163045204,0.000325851620552002,-0.0537189208833416,0.0186692860746234,-0.00168481802710271,-0.00247209501364594,0.0135591456193593,0.000120612229882583,0.00181525041667658,0.0124928288472399,0.00291662106344016
"b1334",0.018819144743178,-0.0163599832572961,-0.0117273019441411,-0.00482128458045319,0.00383566469045642,0.0123211975106657,0.00441278744460642,0.00137167426482427,-0.00672114302470775,0.00116435831920425,0.00658695445030913,0.000670821611394908
"b1335",0.0138157065078333,-0.0270734901691065,0.00683787710706117,0.00519104067224148,0.0136650600103677,0.0232425937597707,0.000969333052098636,0.0112443463849344,0.0138430454296617,-0.00981406201302196,-0.0267536227951421,0.000744341699144885
"b1336",0.00705989416886563,0.00434110413586035,-0.022106008624695,0.0164911150172084,-0.0247549376888135,0.0289970259840402,-0.0231379748652848,-0.0455699203378211,-0.0375113901364189,0.035183143639962,0.00709217754053668,-0.000963726036114558
"b1340",0.0205852829023925,-0.000286381589758824,-0.0089271280597387,-0.00240202721394237,-0.00717070998820291,-0.0064772475367006,-0.00164857422084662,0.00678718017324476,-0.00668322940715945,0.00129463896979126,0.0008003693850372,-0.000223377677496005
"b1341",-0.0208897776185666,-0.00358435483733407,-0.00391259556079365,0.00156498033828979,-0.00342813866974834,0.000773326067970249,-5.61225261689207e-05,-0.000381012962990529,-0.000685552875156513,-0.00217567220190436,-0.00382084651384219,-0.000224654879880065
"b1344",0.0093454318016875,-0.0366176710312092,-0.0175380188641523,0.00473046823977951,0.00613602099003801,-0.00189152331767818,0.00712934503094264,0.0083433966637787,-0.0120093392790433,-0.0209841774007992,0.000528683832203009,-0.00105131206941393
"b1345",0.00230315947469111,-0.0417576269485468,-0.0122197927500176,-0.0125681978906283,0.00234763663414319,0.000372425372510786,0.0119939274364599,0.00289863014686887,-0.00732548850545759,-0.0201386212413846,0.0127841538476555,8.40985743647377e-05
"b1347",0.00991462467141215,-0.0216974970138446,0.00172224422137497,-0.00864407325386737,-0.00239608589676228,-0.00142682940396852,-0.0138368783884678,-0.00470472600242185,0.000176636860671117,-0.0586365364717161,0.0525488939780129,0.000203730433954757
"b1348",0.00723462352747065,0.0233910834964363,0.00129982538466267,0.0163367178230912,0.00225047249383309,0.00128750831144337,0.0206991950374474,0.0504784777238245,0.0377311931221868,0.0384098978768302,-0.00131423545250855,0.00160321757036861
"b1349",-0.0141397409021242,-0.0109259260875061,-0.0212471416537499,-0.0307925995179117,-0.00328244071475534,-0.0175220964019899,-0.0189950608697606,0.00259066523948049,0.0261351798828875,-0.0210006852094324,0.0204236400773327,0.000394000055974449
"b1351",-0.0107089454766221,-0.0230182505163282,0.0181041723893858,0.00217389172363461,0.0344812600376799,0.00568220026742558,-0.03818106504888,-0.0114320375549845,0.00801642347049086,0.0162187161235317,0.0042933576530605,0.000596282022487416
"b1356",0.0191055891993632,-0.00649647862976043,-0.0167927626170013,-0.0135310328152397,-0.0103848718543693,0.001558275332064,0.00268020326550039,0.0166161293870504,0.00379373405562114,0.000103766294641828,-0.0106503466667486,-0.00120432214820123
"b1357",-0.0119104834379995,-0.0164226971918595,-0.000159427567223142,-0.0115513625684293,0.00142683456264911,0.0138518038525628,0.0193115776667552,0.0169986863337664,0.0625546084147695,0.00351808167975535,0.0300066688446353,0.00112931961526719
"b1358",-0.0119290104695971,0.0111966180109495,-0.00666402625476877,0.0110687692747091,-0.0174664180121017,0.00579198300010404,0.0103793396032116,0.0405546387628384,0.0305472280177048,0.0562541718500457,-0.00319492522171613,-6.25067786398247e-05
"b1360",-0.00226415993625724,-0.00991637057432799,-0.0276148981996052,-0.012574665345447,0.0199304815735442,0.00113856461056638,-0.0350687363681146,0.0432118596923883,0.000758705158403014,-0.0623825274718864,0.00851328129211865,-0.00128978664726502
"b1363",-0.010553389523386,-0.0366743478482681,0.00876311344112859,0.0107725739271064,0.00192360645142456,-0.00727760906195451,0.01353896522585,0.00132465778086897,-0.00282280860043429,-0.0131063810225247,0.00877590847406945,-0.000972197614746038
"b1366",-0.00671614944829224,-0.0136050468880491,0.0283557011620059,0.00672570311419323,-0.0346019906366276,-0.0207050178341908,0.024979223160031,0.0053998950170544,0.0451156337297878,-0.0104942544123422,-0.0359517214037908,-0.00169186309000693
"b1375",0.00218011213054153,-0.0403692046306355,-0.0140248047199219,-0.000881296742421777,-0.0223216075315599,0.0116223054753191,-0.0055530641976572,-0.00205058614921001,-0.0159530512551939,-0.0134136457353752,-0.0101912006875014,-0.00121345298959045
"b1376",-0.020172111271451,0.00694432998561338,-0.0114655448629784,-0.00944808135180465,-0.0031512377107675,-0.00626227177669489,0.00359304868939566,0.000877865567591114,-0.00265679903984596,-0.00288441057540781,-0.0029462905310036,-0.00178743010110351
"b1377",-0.0184299411027531,-0.0140673588014702,0.0130572678808046,0.00777108051162323,-0.00546891762707149,0.0138096283402098,-0.00148374109653461,0.0141846349647181,0.0145615714885616,0.0082391456766519,-0.0111116061535492,-0.00147378004767175
"b1381",0.00176187786563123,0.0243584861969707,0.0121643347923267,0.0272436808093464,-0.0322309763826525,0.00862130965170955,0.0205596896359791,-0.0207512619593024,-0.0143362060953287,0.00965043909848568,-0.0561349546720426,0.00119554475334917
"b1383",-0.0115283260606387,0.000128568681931004,-0.0165177410823621,-0.0388975450628928,0.0316910872011812,0.0205872655086556,-0.0233416417895501,-0.00590736946132143,-0.0280202032142908,-0.00986340202920443,-0.0124375093059921,0.00335454646041466
"b1385",-0.00175813317079061,0.0410447716776689,-0.0101636713911195,-0.00969255667718589,0.0171183569637603,-0.00407025411661035,-0.0126738615329328,0.00882214061952089,0.0108940864167531,0.0204571664523154,-0.00904161981494167,0.00352070301419781
"b1387",-0.00575429073105808,0.0325276837231068,0.0117873949267337,0.00992849827640561,0.0285392671731297,0.0141147326174557,0.0102832968269753,-0.00075936168872232,-0.0216450014941739,0.0125778940968414,-0.0418993176744574,0.00105519436061554
"b1389",-0.0177842355993736,-0.00472405616693663,0.00702629643712632,-0.0230856574408918,-0.0217075900026277,0.000913252860852132,-0.00154306477064905,-0.00151158563135976,0.00772152564658635,-0.0326915807687161,0.0012165280145207,-0.00113491760063359
"b1391",-0.00677679025626765,0.00598764402239069,0.0139917882351042,-0.0295088719698256,-0.0498111948412421,-0.026562834131709,0.0107293874718656,0.0216066074945933,-0.0323606399678398,-0.0229563038705045,-0.00860295956962209,-0.000137662846918764
"b1394",0.00722672169329259,0.0036576718263265,-0.0032264840643645,-0.0298239331389882,0.0251079092980637,0.00441636721538132,-0.0402966706162951,-0.00963376969104011,-0.0418064033289849,-0.0493255589342928,-0.0253381357905469,0.000793784328725064
"b1395",-0.0010835920426054,0.0313652558330446,-0.0211724867220607,0.0126712268665827,-0.00843757154567448,-0.0305016432048827,-0.0212929376202192,-0.0117173743701282,0.00558949532981969,-0.0376150843146355,-0.0274428605154187,-0.00181081056393096
"b1397",0.00582520082926778,0.038984596106832,0.018039198581806,-0.0160299133503077,-0.00747891026026753,-0.00202669534111577,-0.010454344375135,-0.0035507293214535,-0.0121693965272165,0.00793284396944971,-0.0138835437734261,0.0033120588662491
"b1400",-0.0084485945885628,0.0212235233873165,0.0112710477486497,0.00155764118812559,0.0449130595695478,0.0250536874562756,-0.0229283400421309,-0.0230516129831011,0.00332909552295738,-0.00695675768269598,-0.0307016310845879,0.001958105488732
"b4492",0.009780800406364,-0.0298567430234287,-0.000849084040922304,0.00606321870271437,0.00841879992067049,0.0332227037436257,-0.00622905696169322,-0.0154480767924124,0.0315671977133452,0.0272737890556078,0.0066232920881381,-0.000604494484365558
"b1409",0.0104727131564682,-0.0225562550433322,0.0261901948472908,-0.00235177666042804,-0.0102023314420047,-0.0364808390308414,-0.0186939614402542,-0.00481671763657229,0.00336331672870745,-0.0115738505635311,-0.0348441370420428,-0.00128709516380208
"b1410",0.018521302830278,-0.00507928305371912,0.000230703375178312,-0.00182394795022738,-0.0138239981548373,-0.0255517936651452,-0.0155824011855058,-0.0019283350553942,-0.00201468165011442,-0.0235752769472127,0.0160185021847701,-0.00105849987903781
"b1418",0.00671207121063128,-0.0197446253311836,-0.0380120789511109,-0.00238650205520358,-0.0275934032650323,-0.0137187791899775,0.0224778057631042,-0.0107524296259564,0.0188606762538899,-0.0160889812164453,0.0358386918309413,-0.00536093156082885
"b1419",-0.00145478144456045,0.0227266163271888,-0.0426975561974546,0.0186377568092529,-0.0165829697686495,0.0150416981777041,0.0113884921589078,-0.0376565340770514,0.0142197295766651,0.00288735045618425,-0.00637783072076877,-0.00166738476542882
"b1420",-0.0110589174649334,0.0274303788923401,-0.0264986699605108,0.0183188010130913,-0.0076993192478774,0.00146430579776986,0.0266898315579411,0.000371979704122382,0.0167506134984512,-0.00737656639843237,-0.00961014214013524,-0.00369830481570865
"b1423",-0.0190634193772943,0.0147390456806291,-0.0126801608655405,-0.0101298700173896,-0.00352778765145273,0.00441989623386335,0.0023829121286486,0.00941122164525939,-0.00398954559370076,0.000104515674971067,0.00343719984228111,-0.00151227061921787
"b1426",-0.0185544456825476,0.0029379049760974,-0.0271191237325758,-0.0105468323925601,0.00732664208090762,-0.000381880497231495,-0.00309961011953262,-0.00262599178436737,-0.000152017689501001,-0.00881275403377535,0.0109831683756739,-0.00159312984247251
"b1428",-0.0179217310860268,0.0193750087902437,-0.00891563358044035,-0.015032422293575,-0.0120767551044273,-0.00105031718705539,0.00739218182126662,-0.00210260690312404,-0.00320167465800482,-0.0038338765498155,0.00115916658514538,-0.000817297210813282
"b1430",0.0207552106963086,-0.0035442859454073,-0.00195813484224831,-0.0050631723325306,-0.00177840265682725,0.00494490035898727,-0.00661119928533492,0.00491157724015838,0.00408081687126095,0.00488133311768864,-0.000203074222428939,-0.00114736937263958
"b1432",0.00781688523323621,-0.0207738957257476,-0.0012270947126144,0.0415271270149302,0.00851675250176628,-0.0102303609030998,0.0334519383938319,-0.0300417906576733,-0.0149975143022909,0.0182126166843344,0.0245580004054822,-0.00228473559160658
"b1433",-0.0103480695373638,0.0117374580069063,-0.0030004289199144,0.043840443707215,0.00205159356895524,-0.00692943585919513,-0.0068101788390724,-0.0140247639199905,0.0300397776163299,-0.00732200887248402,0.0543634337268602,-0.000319690362972614
"b4532",0.0151032855150211,-0.0244872158766656,0.0188343264768894,0.00656117164927973,-0.0128098723851646,0.00280375469031309,0.00166149465619464,-0.00143072838883733,0.00992660079209235,0.00881983905918025,0.027189660592664,-0.00195611080291448
"b1442",-0.0209417327993393,-0.00154560999455079,0.00261556586389774,0.000169969959560305,-0.000941926976247574,0.00403760447782529,-0.00362865040685807,-0.00379247731907347,0.000297328851616864,0.00199144338732498,-0.00239526497142239,0.00107493983378023
"b1444",-0.0208418958070888,-0.000849770716734055,0.00088472068645161,-0.00136983406638286,0.0092583381976808,0.00107094445956329,-0.00546139234024307,0.000291119400952048,0.00186284367488246,0.00109073803215931,-0.00135742067071652,-0.00111306835254808
"b4598",-0.0195993289927314,-0.0088263248733356,-0.00372166074043444,0.0119960082863532,0.00282446222272512,0.0108910550793642,-0.0018108778150333,-0.00931608639746102,-0.00317138163198517,-0.0212375329417436,0.000845364354808915,-1.59238934578468e-05
"b1447",0.00956833166113075,0.0183885743442476,0.0243755544662896,-0.00725134780984988,-0.00141210308063451,-0.0261078788601228,0.0374664489653083,-0.0193980906394052,-0.00131055430507291,-0.0465752225180896,-0.00066470574260162,-0.00155325957889842
"b1448",0.0114441482063348,0.0300832684653283,-0.0136529326049254,-0.00234624192594499,-0.0111966631353928,-0.0142876009270704,0.0341188168787918,-0.00078364119368104,-0.0055213121908623,-0.0134791665560453,0.0128332160641509,0.000952316374757347
"b1452",-0.020910052648829,-0.000118791473272072,-7.37962480653321e-06,0.00519515685340728,-0.000246476068122159,-0.00422266029624674,0.0037686117097649,0.00424356797812609,-0.00222785083327641,0.00250052673145811,-0.00182395223899068,-0.000561306341662333
"b1456",0.0165239415437738,0.00611585629282244,-0.0133056853203372,0.00471234454793345,0.0119868809714686,-0.00955925999910459,0.0132820184704419,0.00657336507240529,0.0307187268507828,0.0385095806851733,0.025095432280458,-0.000230913455016203
"b1464",0.0189075426528447,-0.0141332922623283,-0.0126889844575485,-0.00100335026718658,-0.0153486174327988,0.00605911395309114,0.00172707786842812,0.00210810102271164,-0.0094879941501989,0.00831090485778825,-0.00281287393675028,0.000413869351528709
"b1468",-0.0207452516374515,-0.0035535434389987,-0.00409092523825901,0.00336948769314197,-0.00180011826483479,0.00217603719313206,-0.00925898131734733,0.00117090750944078,-0.00158420603953136,0.00455122602884603,-0.00481826129487686,4.37617948180617e-05
"b1471",0.020800701737985,-0.000173362927403563,0.00655953090589253,0.000404398832244393,-0.00250567507237813,0.0061383232935752,-0.00341195392120088,-0.0055909581461389,0.00274997245748001,-0.00127317338517542,0.00315630804923572,0.000684305446562393
"b1474",0.0206466574530854,0.0068809459895357,0.00487267550854784,0.00299550236995856,0.00119364684991409,0.00113595337607332,-0.0027204821575131,0.00651499046629119,0.00152281798408214,0.000717009355821696,-0.00228950892177962,-0.00100944869981915
"b1475",0.00860602421487661,-0.00301676860554538,-0.0190632510217029,-0.0209602272324232,0.0245933204321048,0.00748611079202664,0.0154128734164311,-0.0314564743707556,0.0653189660267986,-0.0139632325823008,-0.0211077718924631,0.00249574592391819
"b1476",-0.0125121975747399,0.0308033286226544,-0.0151290546098552,0.00147517536652722,0.0152572998228489,-0.00383822871421915,0.0235760233209619,0.00144122677428597,0.011240582340954,0.00710456027811852,0.00973882600158249,0.00135959866281271
"b1477",0.0042017454371481,-0.000828341172658318,0.00125501936694955,0.00866611333370839,-0.00617134002576757,0.0257953953834779,0.074312851926139,-0.0124590909758092,0.0152263991842053,0.0352732464489284,0.0257673195544641,-0.0022265739125706
"b1481",0.00106704993914569,0.0330624733119942,0.00526464727184985,0.0286253411376574,0.0157493167298183,0.0117412530475039,0.0345224551259663,0.0243610250307331,0.0115847733911781,0.0192556034844425,0.0103435067922473,0.00317421046320588
"b1483",-0.0200750451275056,0.00188110128488769,0.00433275547348576,-0.00548298526356016,0.00701535438123578,-0.0187073830031505,0.00366028178988442,0.00437654210821961,0.00383183046651592,0.0132971594688772,-0.0077209255591599,0.000921564503599355
"b1485",-0.0185117696707779,-0.00804519553446475,0.00496043523199302,0.0156262207007556,-0.00783575202692861,-0.0118754515333788,-0.0116022588136094,0.0269967201231208,-0.00422324955534399,-0.0134346473474108,-0.0111072740401516,-0.00142269615926431
"b1487",-0.0204879643833958,-0.00131308727074617,-0.00790832107825439,-0.0103944227960765,-0.00464470181145275,-0.00343568842104359,-0.00689845851035888,0.00593766085446334,0.00466867256881515,-0.00265320434047644,0.00141598407818033,-0.00142620007690478
"b1488",-0.019607456883707,0.0101261109297889,-0.00934454108690446,-0.0136720432385905,-0.0050229831797803,-0.00505035617132882,0.00152340097645973,0.0132581826745311,-0.0045282970806595,-0.00100089215436437,-0.001387596694017,-0.00194792746520274
"b1489",-0.0207240317662041,0.0010042973660927,-0.00779309923487548,0.00699613268375544,0.00150336818013457,5.71916755154183e-05,-0.00317315986660641,-0.000637375198498646,-0.00219102357459686,0.00594537089018385,-0.00365348345813096,-0.00137072743873125
